"416","10.5","0","10.5","1","hour","1","13","a:0:{}","a:0:{}","a:8:{i:2836;s:2:""63"";i:2837;s:4:""73.5"";i:2838;s:2:""84"";i:2839;s:4:""94.5"";i:2840;s:3:""105"";i:2841;s:5:""115.5"";i:2842;s:3:""126"";i:2843;s:5:""126.5"";}"
"430","40","40","0","4","hour","1","5","What's Included
•	Entrance fees to attractions
•	Checkpoint formalities (e.g. border fees)

What's Not Included
•	Lunch
•	Personal expenses
•	Optional activity costs

What to Remember
You will need to present your passport during the U.N. border crossing.
Please bring or wear clothing appropriate for visiting churches and monasteries.","a:4:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""20"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""30"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""50"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}}","a:1:{i:475;s:0:"""";}"
"1434","70","70","0","1","hour","1","10","a:0:{}","a:9:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""70"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""140"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""210"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""245"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""308"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""371"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:1:""7"";}i:6;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""434"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""8"";s:2:""to"";s:1:""8"";}i:7;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""497"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""9"";s:2:""to"";s:1:""9"";}i:8;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""560"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""10"";s:2:""to"";s:2:""10"";}}","a:0:{}"
"1440","80","80","0","1","hour","1","3","a:0:{}","a:0:{}","a:0:{}"
"1442","80","80","0","1","hour","1","3","a:0:{}","a:0:{}","a:0:{}"
"1453","0","0","0","1","hour","1","0","a:0:{}","a:0:{}","a:0:{}"
"1465","0","0","0","1","hour","1","0","a:0:{}","a:0:{}","a:0:{}"
"1476","0","0","0","1","hour","1","30","a:0:{}","a:0:{}","a:0:{}"
"1490","35","35","0","3","hour","1","4","a:0:{}","a:3:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""35"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""30"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""25"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}}","a:0:{}"
"1491","10","10","0","3","hour","1","4","a:0:{}","a:3:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""10"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:1:""8"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:1:""6"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}}","a:0:{}"
"1492","35","35","0","3","hour","1","4","a:0:{}","a:3:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""35"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""30"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""25"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}}","a:0:{}"
"1502","20","20","0","30","minute","1","4","a:0:{}","a:0:{}","a:2:{i:1503;s:0:"""";i:1504;s:1:""5"";}"
"1514","30","30","0","3","hour","1","15","a:0:{}","a:0:{}","a:2:{i:1503;s:0:"""";i:1504;s:1:""5"";}"
"1519","30","30","0","2","hour","1","4","a:0:{}","a:0:{}","a:2:{i:1503;s:0:"""";i:1504;s:1:""5"";}"
"1525","220","220","0","1","hour","1","10","a:0:{}","a:0:{}","a:2:{i:1188;s:0:"""";i:1189;s:1:""8"";}"
"1528","320","320","0","1","hour","1","10","a:0:{}","a:0:{}","a:2:{i:1188;s:0:"""";i:1189;s:1:""8"";}"
"1532","200","200","0","1","hour","1","10","a:0:{}","a:0:{}","a:2:{i:1188;s:0:"""";i:1189;s:1:""8"";}"
"1533","650","650","0","1","hour","1","10","a:0:{}","a:0:{}","a:2:{i:1188;s:0:"""";i:1189;s:1:""8"";}"
"1537","425","425","0","5","hour","1","8","a:0:{}","a:0:{}","a:4:{i:1547;s:0:"""";i:1548;s:0:"""";i:1549;s:0:"""";i:1550;s:0:"""";}"
"1582","53","53","0","12","hour","1","10","a:0:{}","a:0:{}","a:0:{}"
"1600","23.5","23.5","0","1","hour","1","15","a:0:{}","a:0:{}","a:2:{i:1610;s:0:"""";i:1611;s:0:"""";}"
"1612","250","250","0","2","hour","1","15","a:0:{}","a:0:{}","a:2:{i:1610;s:0:"""";i:1611;s:0:"""";}"
"1619","170","170","0","1","hour","1","10","a:0:{}","a:0:{}","a:2:{i:1188;s:0:"""";i:1189;s:1:""8"";}"
"1733","0","0","0","1","hour","1","0","a:0:{}","a:0:{}","a:0:{}"
"1740","0","0","0","3","hour","1","0","a:0:{}","a:0:{}","a:0:{}"
"1751","40","40","0","1","hour","1","4","a:0:{}","a:4:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""20"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""30"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""50"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}}","a:0:{}"
"1772","0","0","0","3","hour","1","0","a:0:{}","a:0:{}","a:0:{}"
"1774","50","50","0","1","hour","1","10","a:0:{}","a:0:{}","a:0:{}"
"1775","25","25","0","2","hour","1","10","a:0:{}","a:0:{}","a:0:{}"
"1799","0","0","0","4","hour","1","15","a:0:{}","a:0:{}","a:0:{}"
"1809","35","35","0","5","hour","1","3","a:0:{}","a:0:{}","a:2:{i:2087;s:0:"""";i:2088;s:2:""10"";}"
"1815","35","35","0","5","hour","1","3","a:0:{}","a:0:{}","a:2:{i:2087;s:0:"""";i:2088;s:2:""10"";}"
"1817","10","10","0","2","hour","1","6","a:0:{}","a:0:{}","a:2:{i:1812;s:0:"""";i:1813;s:2:""10"";}"
"1826","4","4","0","1","hour","1","15","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:1:""2"";i:1893;s:1:""4"";i:1895;s:1:""6"";i:1896;s:1:""8"";i:1897;s:2:""10"";}"
"1852","0","0","0","2","hour","1","8","a:0:{}","a:0:{}","a:0:{}"
"1854","25","25","0","5","hour","1","4","a:0:{}","a:3:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""25"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""35"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}}","a:2:{i:1855;s:0:"""";i:1856;s:1:""8"";}"
"1858","45","45","0","3","hour","1","10","a:0:{}","a:9:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""90"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""135"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""155"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""195"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""235"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:1:""7"";}i:6;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""275"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""8"";s:2:""to"";s:1:""8"";}i:7;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""315"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""9"";s:2:""to"";s:1:""9"";}i:8;a:7:{s:4:""type"";s:6:""custom"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""355"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""10"";s:2:""to"";s:2:""10"";}}","a:0:{}"
"1862","45","45","0","3","hour","1","6","a:0:{}","a:9:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""90"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""135"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""155"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""195"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""235"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:1:""7"";}i:6;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""275"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""8"";s:2:""to"";s:1:""8"";}i:7;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""315"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""9"";s:2:""to"";s:1:""9"";}i:8;a:7:{s:4:""type"";s:6:""custom"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""355"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""10"";s:2:""to"";s:2:""10"";}}","a:0:{}"
"1868","30","30","0","1","hour","1","4","a:0:{}","a:1:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""20"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""4"";}}","a:0:{}"
"1876","10","10","0","1","hour","1","5","a:0:{}","a:0:{}","a:0:{}"
"1881","0","0","0","1","hour","1","5","a:0:{}","a:0:{}","a:0:{}"
"1882","60","60","0","1","hour","1","4","a:0:{}","a:0:{}","a:0:{}"
"1890","0","0","0","1","hour","1","0","a:0:{}","a:0:{}","a:0:{}"
"1898","8","8","0","1","hour","1","15","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"1907","10","10","0","1","hour","1","15","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"1910","18","18","18","1","hour","2","15","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"1915","12","12","0","1","hour","1","15","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"1919","50","50","50","1","hour","2","6","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"1920","100","100","100","1","hour","2","6","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"2029","22","22","0","1","hour","1","4","a:0:{}","a:3:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""22"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""38"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""48"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}}","a:2:{i:2031;s:0:"""";i:2030;s:0:"""";}"
"2041","75","75","0","1","hour","1","4","a:0:{}","a:0:{}","a:2:{i:2083;s:0:"""";i:2084;s:2:""75"";}"
"2118","40","40","0","1","hour","1","3","a:0:{}","a:0:{}","a:5:{i:2150;s:0:"""";i:2151;s:2:""12"";i:2152;s:2:""20"";i:2153;s:2:""25"";i:2154;s:2:""30"";}"
"2161","0","0","0","1","hour","1","6","a:0:{}","a:0:{}","a:0:{}"
"2163","50","50","0","1","hour","1","10","a:0:{}","a:6:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""30"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""60"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""90"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""120"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""150"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""180"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:2:""10"";}}","a:0:{}"
"2172","45","45","0","1","hour","1","6","a:0:{}","a:5:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""75"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""115"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""155"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""195"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}}","a:0:{}"
"2179","0","0","0","1","hour","1","200","a:0:{}","a:0:{}","a:0:{}"
"2203","15","15","15","1","hour","2","40","a:0:{}","a:0:{}","a:2:{i:2204;s:0:"""";i:2205;s:2:""10"";}"
"2328","120","120","120","1","hour","2","6","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"2329","80","80","80","1","hour","2","6","a:0:{}","a:0:{}","a:6:{i:1891;s:0:"""";i:1892;s:4:""1.75"";i:1893;s:3:""3.5"";i:1895;s:4:""5.25"";i:1896;s:1:""7"";i:1897;s:4:""8.75"";}"
"2369","12","12","12","1","hour","2","40","a:0:{}","a:0:{}","a:0:{}"
"2424","0","0","0","1","hour","1","4","a:0:{}","a:4:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:2:""25"";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:0:"""";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""1"";s:2:""to"";s:1:""1"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:2:""20"";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:0:"""";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:2:""15"";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:0:"""";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:2:""10"";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:0:"""";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}}","a:0:{}"
"2438","50","50","0","1","hour","1","10","a:0:{}","a:8:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""50"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:1:""7"";}i:6;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""8"";s:2:""to"";s:1:""8"";}i:7;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""9"";s:2:""to"";s:1:""9"";}}","a:0:{}"
