"1274","239"
"1286","239"
"1333","239"
"2118","239"
"3264","239"
"3469","239"
"3523","239"
"3552","239"
"3553","239"
"3891","239"
"3946","239"
"3997","239"
"4118","239"
"4463","239"
"5200","239"
"5201","239"
"5202","239"
"5220","239"
"5221","239"
"5224","239"
"5227","239"
"5228","239"
"5230","239"
"5231","239"
"5232","239"
"5259","239"
"5515","239"
"5517","239"
"5518","239"
"5522","239"
"5523","239"
"5524","239"
"5525","239"
"5797","239"
"5804","239"
"5939","239"
"5943","239"
"5944","239"
"5945","239"
"6075","239"
"6082","239"
"1740","240"
