"4676","pa_country","127","Cyprus"
"4677","pa_country","127","Cyprus"
"4678","pa_country","127","Cyprus"
"4679","pa_country","127","Cyprus"
"4693","pa_country","127","Cyprus"
"4771","pa_country","127","Cyprus"
"4772","pa_country","127","Cyprus"
"4828","pa_country","127","Cyprus"
"5060","pa_country","127","Cyprus"
"5259","pa_country","127","Cyprus"
"5812","pa_country","127","Cyprus"
"5821","pa_country","127","Cyprus"
"5825","pa_country","127","Cyprus"
"5826","pa_country","127","Cyprus"
"5887","pa_country","127","Cyprus"
"5890","pa_country","127","Cyprus"
"5891","pa_country","127","Cyprus"
"5892","pa_country","127","Cyprus"
"5939","pa_country","127","Cyprus"
"5943","pa_country","127","Cyprus"
"5944","pa_country","127","Cyprus"
"5945","pa_country","127","Cyprus"
"5964","pa_country","127","Cyprus"
"5969","pa_country","127","Cyprus"
"6009","pa_country","127","Cyprus"
"6010","pa_country","127","Cyprus"
"6042","pa_country","127","Cyprus"
"6043","pa_country","127","Cyprus"
"6045","pa_country","127","Cyprus"
"6075","pa_country","127","Cyprus"
"6082","pa_country","127","Cyprus"
"6138","pa_country","127","Cyprus"
"6150","pa_country","127","Cyprus"
"1233","pa_country","128","Turkey"
"1255","pa_country","128","Turkey"
"1274","pa_country","128","Turkey"
"1286","pa_country","128","Turkey"
"1292","pa_country","128","Turkey"
"1307","pa_country","128","Turkey"
"1345","pa_country","128","Turkey"
"1390","pa_country","128","Turkey"
"1391","pa_country","128","Turkey"
"1392","pa_country","128","Turkey"
"1428","pa_country","128","Turkey"
"1434","pa_country","128","Turkey"
"1440","pa_country","128","Turkey"
"1442","pa_country","128","Turkey"
"1465","pa_country","128","Turkey"
"1600","pa_country","128","Turkey"
"1612","pa_country","128","Turkey"
"1733","pa_country","128","Turkey"
"1740","pa_country","128","Turkey"
"1826","pa_country","128","Turkey"
"1858","pa_country","128","Turkey"
"1862","pa_country","128","Turkey"
"1868","pa_country","128","Turkey"
"1876","pa_country","128","Turkey"
"1880","pa_country","128","Turkey"
"1881","pa_country","128","Turkey"
"1882","pa_country","128","Turkey"
"1898","pa_country","128","Turkey"
"1907","pa_country","128","Turkey"
"1910","pa_country","128","Turkey"
"1915","pa_country","128","Turkey"
"1919","pa_country","128","Turkey"
"1920","pa_country","128","Turkey"
"2118","pa_country","128","Turkey"
"2328","pa_country","128","Turkey"
"2329","pa_country","128","Turkey"
"3264","pa_country","128","Turkey"
"3298","pa_country","128","Turkey"
"3468","pa_country","128","Turkey"
"3469","pa_country","128","Turkey"
"3477","pa_country","128","Turkey"
"3479","pa_country","128","Turkey"
"3488","pa_country","128","Turkey"
"3489","pa_country","128","Turkey"
"3500","pa_country","128","Turkey"
"3522","pa_country","128","Turkey"
"3523","pa_country","128","Turkey"
"3552","pa_country","128","Turkey"
"3553","pa_country","128","Turkey"
"3573","pa_country","128","Turkey"
"3577","pa_country","128","Turkey"
"3578","pa_country","128","Turkey"
"3579","pa_country","128","Turkey"
"3580","pa_country","128","Turkey"
"3581","pa_country","128","Turkey"
"3583","pa_country","128","Turkey"
"3585","pa_country","128","Turkey"
"3586","pa_country","128","Turkey"
"3587","pa_country","128","Turkey"
"3590","pa_country","128","Turkey"
"3591","pa_country","128","Turkey"
"3593","pa_country","128","Turkey"
"3663","pa_country","128","Turkey"
"3664","pa_country","128","Turkey"
"3680","pa_country","128","Turkey"
"3682","pa_country","128","Turkey"
"3683","pa_country","128","Turkey"
"3687","pa_country","128","Turkey"
"3688","pa_country","128","Turkey"
"3928","pa_country","128","Turkey"
"3965","pa_country","128","Turkey"
"3968","pa_country","128","Turkey"
"3980","pa_country","128","Turkey"
"3988","pa_country","128","Turkey"
"4001","pa_country","128","Turkey"
"4018","pa_country","128","Turkey"
"4025","pa_country","128","Turkey"
"4066","pa_country","128","Turkey"
"4092","pa_country","128","Turkey"
"4110","pa_country","128","Turkey"
"4209","pa_country","128","Turkey"
"4291","pa_country","128","Turkey"
"4299","pa_country","128","Turkey"
"4301","pa_country","128","Turkey"
"4313","pa_country","128","Turkey"
"4317","pa_country","128","Turkey"
"4329","pa_country","128","Turkey"
"4332","pa_country","128","Turkey"
"4333","pa_country","128","Turkey"
"4341","pa_country","128","Turkey"
"4356","pa_country","128","Turkey"
"4377","pa_country","128","Turkey"
"4380","pa_country","128","Turkey"
"4383","pa_country","128","Turkey"
"4397","pa_country","128","Turkey"
"4408","pa_country","128","Turkey"
"4424","pa_country","128","Turkey"
"4430","pa_country","128","Turkey"
"4439","pa_country","128","Turkey"
"4447","pa_country","128","Turkey"
"4450","pa_country","128","Turkey"
"4460","pa_country","128","Turkey"
"4463","pa_country","128","Turkey"
"4480","pa_country","128","Turkey"
"4521","pa_country","128","Turkey"
"4523","pa_country","128","Turkey"
"4561","pa_country","128","Turkey"
"4788","pa_country","128","Turkey"
"4790","pa_country","128","Turkey"
"4793","pa_country","128","Turkey"
"4797","pa_country","128","Turkey"
"4802","pa_country","128","Turkey"
"4806","pa_country","128","Turkey"
"4839","pa_country","128","Turkey"
"4844","pa_country","128","Turkey"
"4862","pa_country","128","Turkey"
"4864","pa_country","128","Turkey"
"4865","pa_country","128","Turkey"
"4866","pa_country","128","Turkey"
"4887","pa_country","128","Turkey"
"4888","pa_country","128","Turkey"
"4889","pa_country","128","Turkey"
"4890","pa_country","128","Turkey"
"4891","pa_country","128","Turkey"
"4892","pa_country","128","Turkey"
"4893","pa_country","128","Turkey"
"4895","pa_country","128","Turkey"
"4896","pa_country","128","Turkey"
"4897","pa_country","128","Turkey"
"4898","pa_country","128","Turkey"
"4980","pa_country","128","Turkey"
"4992","pa_country","128","Turkey"
"4994","pa_country","128","Turkey"
"5002","pa_country","128","Turkey"
"5004","pa_country","128","Turkey"
"5045","pa_country","128","Turkey"
"5049","pa_country","128","Turkey"
"5183","pa_country","128","Turkey"
"5198","pa_country","128","Turkey"
"5199","pa_country","128","Turkey"
"5200","pa_country","128","Turkey"
"5201","pa_country","128","Turkey"
"5202","pa_country","128","Turkey"
"5220","pa_country","128","Turkey"
"5221","pa_country","128","Turkey"
"5222","pa_country","128","Turkey"
"5224","pa_country","128","Turkey"
"5227","pa_country","128","Turkey"
"5228","pa_country","128","Turkey"
"5229","pa_country","128","Turkey"
"5230","pa_country","128","Turkey"
"5231","pa_country","128","Turkey"
"5232","pa_country","128","Turkey"
"5374","pa_country","128","Turkey"
"5477","pa_country","128","Turkey"
"5493","pa_country","128","Turkey"
"5496","pa_country","128","Turkey"
"5497","pa_country","128","Turkey"
"5498","pa_country","128","Turkey"
"5499","pa_country","128","Turkey"
"5500","pa_country","128","Turkey"
"5501","pa_country","128","Turkey"
"5502","pa_country","128","Turkey"
"5503","pa_country","128","Turkey"
"5504","pa_country","128","Turkey"
"5506","pa_country","128","Turkey"
"5507","pa_country","128","Turkey"
"5508","pa_country","128","Turkey"
"5510","pa_country","128","Turkey"
"5512","pa_country","128","Turkey"
"5513","pa_country","128","Turkey"
"5514","pa_country","128","Turkey"
"5515","pa_country","128","Turkey"
"5517","pa_country","128","Turkey"
"5518","pa_country","128","Turkey"
"5519","pa_country","128","Turkey"
"5520","pa_country","128","Turkey"
"5521","pa_country","128","Turkey"
"5522","pa_country","128","Turkey"
"5523","pa_country","128","Turkey"
"5524","pa_country","128","Turkey"
"5525","pa_country","128","Turkey"
"5526","pa_country","128","Turkey"
"5527","pa_country","128","Turkey"
"5528","pa_country","128","Turkey"
"5529","pa_country","128","Turkey"
"5530","pa_country","128","Turkey"
"5531","pa_country","128","Turkey"
"5532","pa_country","128","Turkey"
"5533","pa_country","128","Turkey"
"5534","pa_country","128","Turkey"
"5535","pa_country","128","Turkey"
"5536","pa_country","128","Turkey"
"5537","pa_country","128","Turkey"
"5538","pa_country","128","Turkey"
"5539","pa_country","128","Turkey"
"5796","pa_country","128","Turkey"
"5797","pa_country","128","Turkey"
"5798","pa_country","128","Turkey"
"5804","pa_country","128","Turkey"
"5830","pa_country","128","Turkey"
"5831","pa_country","128","Turkey"
"5853","pa_country","128","Turkey"
"5854","pa_country","128","Turkey"
"5860","pa_country","128","Turkey"
"5945","pa_country","128","Turkey"
"416","pa_country","130","Nicosia"
"430","pa_country","130","Nicosia"
"668","pa_country","130","Nicosia"
"749","pa_country","130","Nicosia"
"755","pa_country","130","Nicosia"
"813","pa_country","130","Nicosia"
"819","pa_country","130","Nicosia"
"822","pa_country","130","Nicosia"
"859","pa_country","130","Nicosia"
"917","pa_country","130","Nicosia"
"935","pa_country","130","Nicosia"
"999","pa_country","130","Nicosia"
"1022","pa_country","130","Nicosia"
"1024","pa_country","130","Nicosia"
"1025","pa_country","130","Nicosia"
"1156","pa_country","130","Nicosia"
"1333","pa_country","130","Nicosia"
"1365","pa_country","130","Nicosia"
"1379","pa_country","130","Nicosia"
"1502","pa_country","130","Nicosia"
"1514","pa_country","130","Nicosia"
"1519","pa_country","130","Nicosia"
"1582","pa_country","130","Nicosia"
"1751","pa_country","130","Nicosia"
"1799","pa_country","130","Nicosia"
"1815","pa_country","130","Nicosia"
"1817","pa_country","130","Nicosia"
"2029","pa_country","130","Nicosia"
"2163","pa_country","130","Nicosia"
"2179","pa_country","130","Nicosia"
"2203","pa_country","130","Nicosia"
"2369","pa_country","130","Nicosia"
"2453","pa_country","130","Nicosia"
"2641","pa_country","130","Nicosia"
"2642","pa_country","130","Nicosia"
"2707","pa_country","130","Nicosia"
"2852","pa_country","130","Nicosia"
"2863","pa_country","130","Nicosia"
"2874","pa_country","130","Nicosia"
"2880","pa_country","130","Nicosia"
"3202","pa_country","130","Nicosia"
"3213","pa_country","130","Nicosia"
"3390","pa_country","130","Nicosia"
"3460","pa_country","130","Nicosia"
"3763","pa_country","130","Nicosia"
"3841","pa_country","130","Nicosia"
"4208","pa_country","130","Nicosia"
"4346","pa_country","130","Nicosia"
"4416","pa_country","130","Nicosia"
"4465","pa_country","130","Nicosia"
"4541","pa_country","130","Nicosia"
"4572","pa_country","130","Nicosia"
"4583","pa_country","130","Nicosia"
"4588","pa_country","130","Nicosia"
"4596","pa_country","130","Nicosia"
"4604","pa_country","130","Nicosia"
"4609","pa_country","130","Nicosia"
"4613","pa_country","130","Nicosia"
"4637","pa_country","130","Nicosia"
"4638","pa_country","130","Nicosia"
"4639","pa_country","130","Nicosia"
"4643","pa_country","130","Nicosia"
"4674","pa_country","130","Nicosia"
"4675","pa_country","130","Nicosia"
"4676","pa_country","130","Nicosia"
"4677","pa_country","130","Nicosia"
"4678","pa_country","130","Nicosia"
"4679","pa_country","130","Nicosia"
"4828","pa_country","130","Nicosia"
"5060","pa_country","130","Nicosia"
"5812","pa_country","130","Nicosia"
"5821","pa_country","130","Nicosia"
"5825","pa_country","130","Nicosia"
"5826","pa_country","130","Nicosia"
"5887","pa_country","130","Nicosia"
"5890","pa_country","130","Nicosia"
"5892","pa_country","130","Nicosia"
"5964","pa_country","130","Nicosia"
"5969","pa_country","130","Nicosia"
"6082","pa_country","130","Nicosia"
"6138","pa_country","130","Nicosia"
"6150","pa_country","130","Nicosia"
"668","pa_country","131","Kyrenia"
"688","pa_country","131","Kyrenia"
"699","pa_country","131","Kyrenia"
"859","pa_country","131","Kyrenia"
"917","pa_country","131","Kyrenia"
"935","pa_country","131","Kyrenia"
"941","pa_country","131","Kyrenia"
"942","pa_country","131","Kyrenia"
"981","pa_country","131","Kyrenia"
"989","pa_country","131","Kyrenia"
"998","pa_country","131","Kyrenia"
"1023","pa_country","131","Kyrenia"
"1110","pa_country","131","Kyrenia"
"1167","pa_country","131","Kyrenia"
"1186","pa_country","131","Kyrenia"
"1193","pa_country","131","Kyrenia"
"1333","pa_country","131","Kyrenia"
"1365","pa_country","131","Kyrenia"
"1379","pa_country","131","Kyrenia"
"1490","pa_country","131","Kyrenia"
"1491","pa_country","131","Kyrenia"
"1492","pa_country","131","Kyrenia"
"1525","pa_country","131","Kyrenia"
"1528","pa_country","131","Kyrenia"
"1532","pa_country","131","Kyrenia"
"1533","pa_country","131","Kyrenia"
"1619","pa_country","131","Kyrenia"
"1809","pa_country","131","Kyrenia"
"1817","pa_country","131","Kyrenia"
"1852","pa_country","131","Kyrenia"
"1854","pa_country","131","Kyrenia"
"2041","pa_country","131","Kyrenia"
"2163","pa_country","131","Kyrenia"
"2172","pa_country","131","Kyrenia"
"2438","pa_country","131","Kyrenia"
"2439","pa_country","131","Kyrenia"
"2440","pa_country","131","Kyrenia"
"2626","pa_country","131","Kyrenia"
"2689","pa_country","131","Kyrenia"
"2707","pa_country","131","Kyrenia"
"3003","pa_country","131","Kyrenia"
"3310","pa_country","131","Kyrenia"
"3625","pa_country","131","Kyrenia"
"3742","pa_country","131","Kyrenia"
"3745","pa_country","131","Kyrenia"
"3746","pa_country","131","Kyrenia"
"3748","pa_country","131","Kyrenia"
"3749","pa_country","131","Kyrenia"
"3763","pa_country","131","Kyrenia"
"4208","pa_country","131","Kyrenia"
"4465","pa_country","131","Kyrenia"
"4572","pa_country","131","Kyrenia"
"4583","pa_country","131","Kyrenia"
"4588","pa_country","131","Kyrenia"
"4596","pa_country","131","Kyrenia"
"4604","pa_country","131","Kyrenia"
"4609","pa_country","131","Kyrenia"
"4613","pa_country","131","Kyrenia"
"4639","pa_country","131","Kyrenia"
